V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,label
3.499516,-1.5779084,-0.90785515,-1.3580244,3.6130443,0.3186174,2.515205,-1.606957,1.5927473,2.288942,-0.90241617,-1.0208032,0.21528627,-1.378174,0.50769997,-0.7650029,0.26041552,0.29111695,0
1.1290761,-7.4378214,-2.7336636,2.7553906,1.6460828,-2.40198,-1.3826066,2.3025184,-0.6098709,-0.031824183,0.8791732,-0.48158547,0.40892744,-0.9408737,-0.17419812,-1.0818352,0.29774603,0.47218564,0
0.11760754,-7.6177344,-0.31121573,-0.1033002,-1.1623728,-0.82445747,1.2941618,1.6310723,-0.42979985,-0.61858416,1.0062059,0.8197307,0.18102549,0.084182896,0.62137294,-0.14026685,0.86652887,0.44196054,0
3.441281,-5.9425073,-1.9315412,-2.6265302,-0.66407025,4.013315,-2.018868,1.8765327,-0.23107399,0.21646118,0.2813468,-1.8509159,0.56475383,-0.32078683,2.206237,-0.36484587,-0.9916916,0.08838845,0
0.369948,-6.893388,-2.8585424,1.2027371,1.8481854,-2.5895796,1.1376725,-0.55520815,-2.0165737,0.5434515,-0.69804794,-1.0614572,1.1785432,-0.54608727,-1.314534,-0.64316493,-0.33549428,-0.5646617,0
2.2473743,-7.5140734,-1.6045895,0.6814092,2.166127,-0.16465355,1.2313141,-1.6599423,-0.71666306,-2.033153,-1.0510144,1.7460866,0.12196162,-0.2633373,0.26325196,0.15979724,-0.3303215,-0.16441683,0
6.6266007,-6.112542,0.46423185,1.4844657,0.74908787,0.41554907,-0.5832705,-0.19444694,-0.56139916,-0.9781982,0.9737415,0.49082768,-1.2590511,0.4992178,-0.34184304,0.34042993,-0.33431506,0.091637105,0
2.8665338,-0.8758934,-1.7369989,-2.8468654,4.02509,-0.43843836,0.5017697,-2.1102736,-1.4268031,1.0990297,0.24274378,0.5439273,0.052220825,-0.24450016,-0.8011483,0.013108972,-0.1854233,0.7352023,0
2.5844986,-3.78363,0.076905735,-0.29155803,-3.1047776,1.406545,-0.50030875,-0.13175431,-1.1183838,-1.0749265,2.467462,0.44364962,0.9158789,-0.8291242,-0.20146123,0.52870804,-1.2734451,-0.4525848,0
3.122943,-2.4899344,-3.4882524,-0.7493728,-1.5531605,-1.9911274,-0.9511651,-0.0029332885,-2.4353194,0.3439869,0.2795566,-0.71507436,-0.35735086,-1.1451927,-0.28308707,0.67519873,0.7480733,-0.1270809,0
1.3129317,-5.9406857,-0.332103,-1.4048179,-0.05809871,0.4060394,3.1034176,-0.7684501,0.074059024,0.62450975,0.20087238,0.6925828,-0.7931559,-1.631287,0.14324495,0.82481486,-0.81378186,-0.5250105,0
-2.6789932,-4.2913795,0.897522,-1.3573446,-1.7146686,3.0545027,-0.34174985,1.6019487,-1.4132032,-1.2462558,1.5506213,0.60291904,-0.07981262,0.13291767,-0.23556304,-0.11798639,-0.13619328,-0.094416045,0
-0.37733084,-3.5155478,1.4484549,-0.5052652,-1.326164,1.8634272,0.15543193,0.00852945,-0.47740135,-0.15362138,-0.056786086,-0.040398646,-0.3210683,-0.70100313,-0.43604556,0.5489653,0.49639377,0.2553365,0
2.8067398,1.896957,-2.4665627,-2.9620788,2.6108565,-2.6546562,-0.94794637,-0.40759146,-1.2956847,-0.18312813,0.043508556,0.6381063,0.9113907,0.4993779,0.14907973,-0.62733096,1.079647,-0.23928669,0
0.09204084,-2.603949,-0.27614012,-0.3934812,0.49445614,0.21271257,1.3372215,-0.50918317,-1.0233712,-0.5473283,-0.6274163,-0.78662133,-0.29590768,-1.1331874,0.0454057,-0.6827507,0.8305654,-0.04201768,0
6.679655,-4.286518,-2.106773,1.043688,-0.08987841,1.7624397,-2.2588465,0.4895871,-1.9980131,0.1531984,-0.36067498,0.44631007,-1.789561,0.14393687,-0.042209,-0.35352075,1.2861528,0.46421877,0
3.4196126,-4.6683383,1.0085635,1.9564451,-1.6419945,1.1114229,4.5314646,-1.5963861,-0.22906849,0.58264613,-3.0161934,0.689494,-0.8706676,0.92383313,-1.2286304,1.0530607,-0.68942255,2.101689,0
2.120322,-6.8359146,-1.926604,-1.2196201,0.6029704,1.5711477,0.11496402,1.1452644,-0.037012316,-2.1178746,0.6024887,0.64018565,-0.68919945,-0.75085866,0.9641752,-0.31659728,0.42086554,0.061640438,0
6.620804,-6.451431,-2.8668025,-0.96222603,0.72643965,-3.1070454,-0.11899051,0.93563837,1.2217853,1.5847783,1.549666,-0.10888862,0.52057326,0.64241755,0.21479763,-0.11880435,0.2661413,0.48329073,0
3.7420197,-3.0221152,2.6374404,0.3015813,-1.706643,-1.2741107,1.5396025,-1.2900368,-0.8311292,0.23206091,-0.81698275,-2.0463598,0.5936104,-0.93483084,-0.1790736,-0.06297195,0.2710623,-0.81890786,0
2.3985963,-7.798274,-1.9747618,0.21868205,1.3826628,-1.0578933,-0.9566375,1.6112514,-0.9723084,-0.15501925,-0.191696,-0.48666477,-1.4502097,-1.1139892,0.5835256,0.38707384,-0.90702707,0.54032815,0
6.432616,-0.1442715,-2.1535947,-0.40155903,-0.13515684,-1.6315321,0.63891584,-1.7960613,1.8949966,-0.85884595,1.2868385,1.6087966,0.11161457,-0.73141694,-0.42094514,0.4385415,-0.15726708,-0.8365735,0
4.2112536,-4.054903,-1.7440774,-2.790898,0.3523799,-1.2348663,5.6052547,2.769509,-2.5089023,-2.3300154,-0.13867314,0.2557019,0.6314841,1.4760875,-0.6636711,-1.0589443,-0.65567243,1.1880356,0
5.34679,-4.817982,-2.7558868,-0.42432234,-3.1855981,-2.2421212,1.6468407,0.4064449,2.2648404,-1.1313558,0.35319608,0.70865756,-0.7734504,-0.9993196,-0.55842495,0.052223995,-0.5045543,-0.3934525,0
-1.137959,-2.861097,0.773748,-2.809989,0.48732704,-2.4947157,3.7620656,0.9223919,-1.3584216,-0.86625004,-2.525043,-0.65818197,1.3624163,1.2284516,0.074245885,-0.9084617,0.31078932,0.6560354,0
-0.09786045,-4.561156,-0.1518078,-3.8450365,-0.12796184,-0.8422256,4.2556596,-0.8753518,0.6337094,2.012394,-2.7360606,-1.0805132,0.6174947,-0.3004645,-0.858711,0.25322333,0.3651848,-0.061229873,0
4.5769215,-3.2460268,-1.1645324,0.76135445,-4.1841407,-2.7317905,2.5060627,-3.4306717,-0.10019392,-4.1626015,-1.7505566,1.2401791,-1.2478504,0.93650454,0.31937942,-0.98628753,1.280406,-1.1062933,0
2.552914,-2.1443365,-5.9603176,2.458672,1.7672303,-1.1950052,-0.30840686,-0.81080556,0.13361037,-1.5792022,-0.32041276,-0.48529947,0.86944896,-0.51139325,0.1768678,-1.2866842,-0.28876516,0.5363244,0
9.599524,-0.7606148,-2.479533,0.595152,1.9044532,-0.6374013,-0.7317082,-1.7785348,1.282723,-0.8605453,0.7058788,-0.09627024,0.40753403,-0.032279696,-0.3076028,0.10553693,0.11985251,-0.037762202,0
0.2973057,-3.8822317,1.3130344,1.0994595,-2.2597518,-3.8752146,3.4005954,-1.9954776,-0.16964239,-1.4139063,1.5476917,0.0294409,-0.70858324,-0.7214735,0.027480086,0.053560767,0.14467368,0.5167961,0
1.4777156,-2.8229778,-1.9910096,-1.5200319,1.656554,-0.4433792,-2.1568596,-1.4774822,-1.2133149,1.1376425,0.5414766,0.049941845,-0.15028827,-1.5849266,0.9037394,-0.5034267,-0.052566364,0.64906967,0
4.2262325,-6.248142,-3.8130248,-1.6511645,1.091638,-0.6909536,3.679139,1.7746454,-0.6523723,1.1102487,1.2823857,1.4346168,0.14663908,0.12765044,0.92983145,-0.8207811,-0.590496,-0.58871835,0
3.1082017,-2.9534166,-4.106874,0.05447997,-0.3915687,-4.343022,2.6088912,0.40348786,0.9764417,-1.4462026,-0.062356543,-1.1290972,-0.2786225,-0.15247473,-0.3697643,-1.678807,-0.43018278,-0.15790467,0
1.6813308,-7.3594055,-0.25809413,-0.4829473,-1.531637,-4.092783,2.3482208,0.78126574,-3.4137113,-0.103616595,-1.3338052,0.8013297,-0.32202232,1.3050144,0.06583609,-0.49644184,-0.6178475,1.0223356,0
-0.029666932,-2.5892901,-2.693069,0.8825838,0.28921,-4.477967,1.8323548,-1.1632987,-0.8065892,-1.1989211,-0.5294187,-1.1521229,-0.03221755,-0.54274464,0.9569336,-0.38645697,0.04226698,0.9351744,0
7.350187,-6.430452,-1.9563649,0.9686576,1.4190398,1.2867677,-2.1465182,1.8205346,-2.4863224,-0.23888305,-1.2741548,1.6285906,-0.79319227,0.80928755,0.7674463,0.18355905,0.42312956,0.67326975,0
5.6338167,-4.67435,-2.130003,-0.5877563,1.8345131,-3.3651564,2.0891776,-0.038932513,0.1982111,-2.3178253,-0.054395713,0.10821167,-0.46204174,-0.07640947,1.2101104,-0.11336476,0.8732959,-0.19336903,0
2.2238274,-8.816445,1.5155216,-2.9343853,0.4985975,4.880898,2.0269864,1.3615972,0.67951477,-0.28392434,-0.62045693,1.7219963,-3.600538,-0.6514869,1.5369577,2.353084,-1.6096729,-0.012332396,0
-0.17138834,-6.3024726,0.592309,-1.3574795,-1.6177652,2.3533816,1.662565,-0.024072075,-0.42163715,0.22033598,-0.8342218,0.18727446,-1.5927793,-1.4939831,0.10247459,0.51503414,-1.0331782,-0.79274684,0
2.8078763,-3.571198,1.5816182,-0.009839789,-2.7472813,1.814228,3.706447,-1.1310756,0.9824228,1.3599112,0.5397289,-0.66756624,0.461302,0.5343111,-0.12778032,-0.004475837,-1.4984967,-0.73003966,0
5.7990336,-4.559201,-1.439059,-2.0270483,2.4359677,-1.6517296,1.1085758,-0.0532479,1.0648773,1.7871546,2.355898,1.7614378,-0.34064713,0.9188119,0.12607697,0.26341453,0.7730648,-0.15590338,0
4.556787,-5.3881383,-0.8391481,0.064723015,0.83609164,-0.69022375,1.2822386,-0.6922698,-0.53690076,-1.0439755,-1.9508393,0.9333019,-0.66647184,0.39268953,0.5185818,0.781972,0.048177537,1.0662032,0
5.205729,-6.5344687,-1.6958237,0.6921928,-1.8862861,-1.1041667,1.2862214,0.78556705,1.2798241,-0.9780508,0.5309201,-1.0750548,-1.8903288,0.9456264,-1.080533,-0.22999562,-0.8255651,0.47050223,0
8.845183,-7.327598,-2.6401134,2.4712758,0.7992277,0.14323296,-0.77015454,0.08684335,0.11225684,2.0978527,-0.21828689,0.88500553,0.71449053,-0.10301658,-0.032303914,-0.056445893,-0.5396566,0.45402983,0
0.77365184,-2.4035938,-3.7800157,1.142674,0.10690217,0.34306505,2.391927,-1.6034158,0.7554692,0.43658343,-0.97909576,-0.7607985,1.3476281,-0.78850025,0.7470105,0.6195432,0.99697596,0.4035579,0
3.8928578,-2.4193377,-2.339307,-5.551661,-0.8100525,-0.47884458,0.35833827,-1.2734079,2.7400615,-0.61887884,-0.6070621,-1.4723754,-0.7341894,0.662019,0.26201168,1.2421383,-1.5312873,0.06102386,0
4.0741997,-5.186866,-1.4923295,0.9200962,1.188956,-3.4790242,2.4490106,-0.79380363,-0.18114409,-1.7841698,1.62358,-0.1634894,-0.54799867,1.8275746,0.6285286,0.01358763,-0.9064167,0.6971974,0
0.540027,-1.6765059,0.28473598,-2.5797403,-0.80806553,0.9933671,0.91610026,-1.0669127,-0.26410964,-1.8007163,0.41327348,0.07291454,-1.7277732,-1.028639,-0.21532202,0.24447104,-0.16376728,0.48039013,0
2.2327726,-3.415809,-0.9641568,-0.78135365,2.1526403,0.75183415,0.6066334,-0.8974908,-0.26215476,-0.98904884,0.7750165,-0.97588867,-1.7604876,0.36494058,-0.61994237,0.40547583,0.17203768,0.42172936,0
-3.0976024,-9.4465475,1.0990603,2.5361745,-2.47016,-1.1362965,2.9503908,-0.7193499,-0.77004075,-0.040670965,0.11531299,-0.13976647,-0.38370728,-0.89647734,0.23290442,1.1812578,0.77572453,0.55705297,0
1.5488808,-3.9252656,-4.486322,0.76895535,0.95066476,-0.40916768,1.2572814,0.27071974,-0.7252264,-1.777793,-0.04192296,0.5083468,0.24697961,-0.8488581,0.18220556,-0.43023193,-0.08005061,0.6956443,0
1.7988062,-8.538665,2.194151,-1.0724723,3.4136024,0.59513384,0.4040312,-0.09945109,-1.8916415,-0.52145284,-0.86776334,0.21063691,-0.05310168,0.88801175,-0.6089083,0.15188032,-0.73029244,0.19630614,0
3.8672688,-7.0641336,-1.1565815,-0.6132359,-0.5009578,0.5799795,0.40461126,1.8810316,-0.11654561,0.64575934,0.3770527,-0.66895336,-0.20970444,-1.040571,-0.13047892,0.3033935,-0.63911384,0.14956142,0
8.179843,-5.9750714,-1.5943518,1.7797829,-1.8415772,-1.6185173,-0.17008534,2.7578053,2.8301384,1.0645401,0.9836594,0.61670226,-0.9730692,1.4888616,-0.5748065,-1.2796975,-1.2650352,-0.23021175,0
6.7885656,-4.599714,-2.0902026,0.49669844,3.1156406,0.5655489,-4.038522,-0.4760266,-1.3495269,-0.10269076,3.9024587,-0.58440024,-0.6646846,-0.6744945,-1.371058,-0.12713102,0.16087022,0.35085526,0
5.7680674,-2.374592,-1.8044907,-0.1824013,-2.6698318,-2.6533797,6.21305,-1.6710371,2.2641132,1.2713673,-0.98006713,0.3376171,-1.1759213,-1.1256759,0.66936207,-0.38696662,-0.7803861,-1.5047675,0
2.517925,-6.3091445,-2.5066128,0.9038374,-1.1994792,-1.9397951,1.8022246,0.99354786,0.038143516,0.47022632,0.06252492,-0.8313547,-0.22462413,-0.27668223,0.30536863,0.18024224,0.42015144,1.3999816,0
0.90381247,-6.191027,3.7403984,1.1034636,-2.1338468,0.47968552,2.3311567,-0.6283811,0.06515748,0.30194992,-2.8139184,-0.40707222,-0.7076255,1.2706629,-0.40507478,-2.1701853,0.23885384,1.1913635,0
4.7076163,-3.9031224,-1.0551262,0.57531345,0.08569056,-3.2460415,1.65728,-1.990973,0.78702074,-2.5024405,0.5942414,0.72767955,-0.72799706,1.0016801,-0.18192638,0.1223874,0.24467552,-0.24916963,0
6.072495,-4.6350627,-0.38029197,-2.1284926,1.5340483,0.5665069,2.3114,-0.7301142,-1.6120348,2.0421965,-1.6075318,1.1838406,0.3019358,0.42659912,-0.28548858,0.4870648,-0.30884278,-0.76244617,0
0.95338416,-2.979815,-2.0459352,2.7605245,-1.6112776,-5.8903265,3.7472003,0.095481016,-0.45339257,-1.3520805,-1.975773,-2.0391634,0.8515627,0.16205354,-0.67884904,-2.3007307,0.09424439,1.4328474,0
-0.24869679,-3.0244665,-0.33839074,-1.240103,0.3670989,-2.3876245,0.98048824,0.045921307,0.032747746,-1.2278396,-0.056622993,-1.3405536,-1.015155,-1.9823272,0.084897004,-0.37585655,-0.02818485,0.3931213,0
5.2915626,-4.5825033,-1.3485308,0.3760921,2.5745833,-0.8557544,-0.11965688,0.98450065,-0.73108625,-0.16245794,2.8145235,-1.0760918,-0.33687457,1.2210082,-1.1092268,-0.5077023,-0.5127088,-0.69680226,0
3.5023248,-3.4660707,-3.3413947,-1.9955845,-0.9363303,-1.7420807,-0.29495808,0.7802012,0.983735,0.6529399,-0.6716568,-0.9942258,-1.024362,-0.8944288,0.76352775,-0.36801985,-0.23989414,0.9253118,0
-0.7475672,-1.9742521,-1.933736,-0.27992782,-4.259075,-1.6692075,2.656681,-0.25066924,-1.4634625,-5.319999,-0.20104146,0.90706044,-0.5507472,0.09805237,-0.23744048,-0.14380212,-0.12885599,-0.3533665,0
6.2553196,-4.1906056,-1.8239754,-0.065228395,-0.7759801,-2.9367814,0.9348094,-0.25273037,-0.15842427,-2.460605,-0.3356266,0.72840697,-1.5467083,0.49479258,0.18347865,-1.3273532,0.31524816,0.39572912,0
1.807158,-6.453632,2.0942557,-0.09071556,-0.15368348,1.8463012,1.9676408,-1.0366665,0.70536876,-2.4846394,-0.38403523,2.2438428,0.31029496,0.8783483,0.31539378,0.1672734,0.4619934,-0.17748588,0
4.8100166,-4.94966,0.43157685,2.783661,0.5022834,1.8610446,1.9575514,-0.9698983,2.7247999,-2.2139163,0.07734424,-0.5607566,-1.6754979,1.3031012,-1.373842,-0.5523743,-0.3895797,-0.7134563,0
3.8791344,-6.500073,1.1043214,0.88013846,0.9851755,0.057070505,2.0662863,-1.4562759,-0.5757376,0.14545259,0.14084661,0.37393904,0.9635432,-0.43437886,-0.38640857,-0.83573425,-0.031202946,0.69760615,0
5.209138,-6.0681376,-0.8632292,-1.2529217,2.3593757,-0.87685007,-0.0015559888,-0.70271546,-0.1048906,0.5495836,0.7044085,0.11257041,1.0958455,1.33144,1.1460114,-0.08854834,-0.1257208,0.81802845,0
-1.9188505,-6.437702,1.7555674,-2.8050675,-0.42584348,0.8866577,1.6740247,0.73346436,-2.2615483,-1.5743303,0.15309705,0.71979314,0.16752665,0.002004613,0.08688203,-0.018936565,1.0054889,0.1999803,0
6.1726775,-7.6203656,-3.1433358,3.8282895,-0.76363045,-0.9265619,0.52337176,1.4969908,0.9910191,-0.82996297,-0.34642932,1.4370247,-2.2113981,0.6992481,0.7104562,-2.0612533,1.4783283,0.068951696,0
5.296229,-5.944365,-1.5044868,-2.2740996,1.9027833,1.373508,-0.21249682,-1.2212806,0.44864446,0.04613045,-0.49290562,-0.010655367,0.80267966,0.19229314,-0.0018409372,0.9333576,-0.3790239,-0.2537624,0
1.590232,-5.02091,-1.2607257,-2.3992553,1.1369886,-0.21374974,3.8602145,0.027556174,0.49455178,-0.16679454,-0.9311385,-0.68361866,-0.7598435,0.071764566,-0.66368014,0.0016333365,-0.45737982,0.5032393,0
5.0607915,-4.6273727,0.5996705,0.8773787,2.5842645,-0.10132406,0.060592193,-0.54613626,-0.2341287,1.3851223,1.2208594,-0.20723306,0.7351791,0.70018566,-1.6642439,1.1989675,-0.400588,-0.2512816,0
4.664266,-4.6679635,-5.4969993,1.466497,0.7814853,-1.8767352,0.3218334,-0.08814826,-0.83890826,0.29602095,-1.0481182,-0.18192674,1.5814058,-0.23962827,0.7177604,0.35609636,0.029922955,0.3658456,0
3.0183163,-4.387603,-2.3096669,1.8873674,-0.28442967,-1.3451226,2.7257628,-2.6589184,-0.97843236,-1.1060964,-1.0894308,0.49006656,0.45962527,-1.583942,-0.5729096,-1.195244,-1.5263606,-0.33553642,0
0.4640117,2.5329337,-3.9581017,-0.2091379,0.92629,-0.62454855,-1.1417395,-2.303466,-0.91856813,-1.6844435,0.19052222,0.6600935,-0.68489563,-1.7763768,-2.0419924,0.44699436,0.15504944,-0.9327614,0
7.076167,-4.2405634,-3.3222666,0.17785199,1.5065717,-2.0252285,1.3805639,-0.9827325,0.70436245,0.91875565,0.30496696,0.020258777,0.15786923,-0.3391003,0.8338952,0.12042232,1.2115028,-0.011996094,0
4.614965,-3.4684403,-1.3921351,3.1333241,-0.9034972,-1.7011261,2.503418,-1.8634232,1.6256812,-3.6893697,-2.2616875,0.19987498,-1.4143088,0.53161347,-0.8121925,0.40065435,-0.13486911,-0.63634264,0
0.74543905,-5.0853834,-0.62489176,-0.20618324,-0.38263404,-2.839047,1.6333163,-0.6143555,-0.33883762,-2.569491,-0.84499985,-1.3459727,-2.4104948,0.13310458,0.18669711,0.5087775,-0.3382617,0.9597047,0
5.498038,-4.982873,-1.591437,1.734975,-0.3708283,-3.8175886,1.7361215,-0.98040235,2.6660674,-1.7962154,0.21439439,0.09486061,-0.58384454,0.63130647,0.813981,-1.1420252,-0.3270286,0.15945499,0
1.122995,-5.6532297,-0.96872896,-1.8710283,0.88656175,0.8776054,2.0767148,0.9171984,-1.7187382,2.2118948,-0.73771703,-0.04105124,-1.205838,-0.8833328,-0.8369737,1.6018658,-0.8695501,0.67831624,0
1.0831141,-2.4842103,-2.6469479,-1.3095708,-3.2188177,0.80995023,1.4272139,-0.45293218,0.33406797,-0.72945,-0.17238048,1.2306888,-1.2027456,0.21086326,-0.6376081,0.21745916,-0.24620733,-0.014121748,0
4.959276,-3.4095635,1.2891889,0.28443372,4.550968,2.1729348,-1.3716364,-0.6981245,-0.0011902743,0.36618528,0.41567725,-0.21979956,-0.42575708,-0.011798291,-0.42236075,-1.2593638,-0.09361349,0.24502742,0
2.6856728,-1.8247954,-3.328479,-1.3606648,-1.0572784,-3.0471592,-0.02566399,-0.86069137,1.0926714,-0.4649606,-0.6969067,-0.6740415,0.07651494,-0.42917696,-0.15165138,0.91486377,-0.8806222,0.014187269,0
-2.3952484,-3.263768,-3.3318126,0.9676514,1.558996,-1.7260256,1.1810937,1.1706686,-2.198386,0.29423153,-0.040000554,-0.23489763,1.0769099,-0.2632289,-0.39357635,-0.19581643,-0.00897796,0.6130795,0
1.1388061,-4.4492526,-0.23066004,2.5815265,1.9997162,0.95813173,-0.3708787,-0.84956485,-0.40350634,0.23903641,1.1820129,-0.4189955,0.25947928,-1.159507,-0.80293274,-1.1856128,0.93326485,0.33703008,0
6.166756,-4.936849,-0.93566847,-2.1341076,-2.8038602,-3.4206562,4.3582015,1.3972108,1.6224302,4.260252,-0.19182463,1.2064161,0.32432392,0.34778753,-0.112011366,-0.5265165,0.38368228,-1.8447729,0
4.0377145,-7.089552,-4.095013,-1.4798018,-2.448645,-3.2522979,0.6386042,2.5913732,1.1065241,1.015424,-0.0853704,1.0316712,0.029684983,0.8523546,-0.75397336,0.68712455,-0.06595702,0.0032703388,0
1.3238797,-1.613033,-1.2809576,-1.0950979,0.23663609,0.5357717,-0.09732647,-1.1537383,-0.7817255,-0.7487784,-0.4125493,-1.0170933,-1.0108385,-0.20676371,-0.15550794,-0.23445715,-0.27864596,0.042703565,0
-1.3879858,-3.434064,0.6363428,-0.7476618,1.3563461,-0.67408687,1.72816,-1.9157462,-0.96344334,-2.025272,-0.06133707,-0.44488192,-0.5339896,-1.1271797,-1.8616911,1.0501654,-0.314716,0.6800593,0
7.8088174,-10.656389,-0.999588,0.546992,1.8233315,-2.1289792,4.3976707,-1.0984043,0.6893369,-0.28444493,-0.8677042,0.5347628,-0.5693071,1.1257389,0.85446656,-0.5245696,-0.49886513,-0.19546631,0
-2.4984615,-2.6568232,-3.494752,0.7208787,-1.4965196,-0.121252395,1.0740817,1.9613966,0.18608087,-0.099190146,-0.9156023,-0.4703005,-0.75311404,-0.89980716,-0.112577446,0.33627787,1.017345,0.30999574,0
6.9115157,-4.387832,-1.2186219,0.35112193,0.20120968,-2.2502968,4.682864,0.19723047,2.8780916,0.87718344,0.5662368,0.7408657,-1.3510063,-0.8434026,0.7809529,-0.450033,-1.3996662,-0.90267795,0
7.038878,-2.1649868,-3.7172964,-0.7550606,-1.2065182,-1.770985,-3.4919071,0.13935943,-0.50861335,-0.6480572,1.6088762,0.5106425,-1.2847689,-0.52640253,-0.24596548,0.15609454,-0.66902745,-0.024798144,0
1.7167473,-2.3618562,-0.68175024,-0.51007557,-0.43290138,-1.5270299,0.26273522,0.15159437,-2.7414122,-1.0824527,-1.9671963,-0.019536035,-0.59225273,-0.03210659,-1.1157646,-0.7116555,0.16143338,1.0856014,0
3.0296082,-4.251669,-2.8955255,-1.2714689,-0.8957491,-2.5591567,3.7089818,-0.52375275,-0.7024483,-0.16648509,0.036172275,0.4495032,0.33834,-0.35482848,0.3927177,-0.83119327,0.7108404,-0.68528515,0
2.3194826,-7.604086,-2.841783,-3.0332434,1.1992054,-0.53263104,0.66369575,0.4901366,0.1024672,-0.036789976,0.19707115,0.57160914,0.6206963,-0.5834097,1.9641495,1.6096413,-0.76114964,-0.07364997,0
8.119571,-2.679569,0.19497672,-0.30098134,1.4570767,-2.765277,2.2422006,-1.1582444,3.0856938,-3.5858595,1.5084853,0.4409732,-0.8756882,-0.7216784,-0.95917594,0.43184012,-0.14696944,-0.33084717,0
5.1089845,-0.4615425,-5.88462,-0.68236244,1.322344,-2.1275215,-0.26858208,-0.89420956,-1.0218712,0.39615688,0.43760732,-0.14053722,1.2740121,0.46197927,0.59368855,0.021622472,0.543171,-0.15566881,0
-0.27232575,-2.3775897,-2.6112683,0.51360816,-1.9187411,0.9086944,2.3129787,-0.43325967,1.054275,-0.83741397,-0.37586293,-1.7844431,-0.088594094,-0.5952937,-0.7903005,0.33979118,-0.24994777,-1.0413443,0
0.48648506,-1.889307,-1.8301578,-2.51004,2.7269,3.1788387,-1.174463,0.22828062,-2.9742315,0.27327743,-1.5911832,-2.2340152,-0.3820665,-1.1136105,0.34356168,0.6918228,-0.23842509,1.1963295,0
1.5793499,-2.778038,-6.570203,0.68645006,-1.0778399,-0.67019427,2.073195,1.9709615,3.2364109,-0.56114787,-1.8651644,-0.4689759,-0.7521399,-0.6363049,-1.2070807,0.25225636,0.42280576,-0.68314743,0
4.9754777,-1.2666872,-0.87792486,-2.5304928,2.324181,0.41182303,1.1718869,-0.95080364,2.4794471,-0.14469841,-0.22417046,0.67759085,0.126078,0.06623762,-0.90513253,0.63881606,0.05040653,0.4887854,0
1.4049112,-2.3368235,0.73050594,0.18449315,1.2072053,-2.0169392,4.2924366,-0.41433308,-0.62920356,2.8618371,-0.742074,-1.1181108,0.42174545,0.017650457,0.10251778,-0.4873304,0.041891422,-0.6434824,0
1.5608159,-7.357141,1.3319685,-1.9391816,-0.8101062,1.0960383,2.6109886,-1.0652543,0.69865364,1.9827797,-1.7635329,0.4669167,-0.5123766,-0.50873435,-0.32699302,1.7604014,-0.45256662,-0.043992154,0
3.140085,-5.5872545,-1.4538743,-0.2563642,1.1687939,0.18038277,1.5553658,-1.7289233,0.34385934,-0.78344935,1.6530089,-0.08409732,-0.8280174,-0.5602898,0.06280269,-0.356311,0.20835392,-0.84571797,0
7.2963967,-7.324803,0.30675304,3.135944,-0.549539,-1.186181,0.9933145,-0.1879625,0.010215111,-0.85522795,-0.8010839,0.3603714,-0.50786793,0.06932993,-1.139418,0.9777414,0.24149074,0.10725144,0
4.9697275,-0.89838946,-0.6614018,0.3950081,-2.1295152,-1.6180375,1.997377,-2.7331123,1.7657112,-4.3868713,-0.5254521,0.44798693,-1.5274209,-0.11801161,0.27225786,0.606337,-0.23512697,0.108702384,0
0.45651817,-2.4508147,0.65845424,-0.07777611,3.1312072,0.10286809,2.6968396,-0.42355034,-0.33928946,-2.3103368,0.25942147,-0.9396665,-0.71682423,-0.68041307,-1.9248432,1.0577832,0.7145198,1.1533552,0
1.0197614,-5.029333,-0.6751878,0.23566838,1.7795405,1.2063912,-0.63324416,2.7459428,-1.6068344,-0.30977616,0.15014757,0.08980057,1.2715163,-0.10074703,0.65263265,-0.7636849,-0.13416454,0.5565076,0
-0.51552546,-4.7174554,1.9281553,-1.6613523,0.8773434,0.37255645,1.6072118,-0.8273262,0.7400713,-1.3104345,1.5833615,0.6245207,-0.76075524,0.20616469,-0.63301486,1.6953413,-0.15580888,0.536049,0
-1.2656009,-8.202301,1.6540254,2.1494768,-1.5475228,-1.4777174,2.5105367,-1.175359,1.355251,-1.0440391,-0.15646958,0.016928384,-0.17997603,-0.67813957,0.25863075,0.30375093,0.39966506,0.2049789,0
1.5678656,-5.8344297,-5.63027,1.9563038,1.5505447,-2.0612414,2.3964145,1.6580571,-0.3447844,-2.9629667,-1.5807558,0.19608293,-1.7458746,-0.8162647,-0.7431762,0.20907877,-0.11419779,0.88188356,0
5.3155746,-5.0527244,-0.98974013,-2.1918135,2.394168,-0.3540474,-0.82666975,-0.11862134,0.43359956,1.6589912,-0.1137686,0.42613533,-0.12977499,0.5693062,-0.080092296,-1.0484983,-0.062917724,-0.36223277,0
0.57313216,-5.422222,-2.0781176,-2.2648768,-0.7489063,-4.1148496,4.979396,1.4884969,0.41951612,2.3294687,-2.810633,-0.095552206,1.5123712,1.0338329,0.1991419,-0.12600408,1.0036998,1.2703342,0
2.627278,-3.7648408,-0.2688585,0.4312518,-1.1146009,-0.7005764,0.34161586,-1.3749603,1.9722487,-4.3454685,-0.34115002,1.501823,-0.8884862,-0.3386711,-1.3469737,0.86528224,-2.4079282,-0.52357537,0
